open,low,high,close,change,changepercent,date miladi,date shamsi
"232,210","231,870","233,610","232,710",510,0.22%,02/08/2020,1399/05/12
"229,980","225,270","232,710","232,200",24180,11.62%,01/08/2020,1399/05/11
"208,020","208,020","208,020","208,020",27450,13.20%,30/07/2020,1399/05/09
"234,270","234,270","235,510","235,470",1160,0.50%,29/07/2020,1399/05/08
"234,470","232,770","235,910","234,310",190,0.08%,28/07/2020,1399/05/07
"233,480","231,970","236,210","234,500",1000,0.43%,27/07/2020,1399/05/06
"232,980","229,970","235,010","233,500",2530,1.10%,26/07/2020,1399/05/05
"237,470","225,970","242,010","230,970",28060,13.83%,25/07/2020,1399/05/04
"202,910","202,910","202,910","202,910",15470,7.62%,23/07/2020,1399/05/02
"220,580","216,970","221,010","218,380",380,0.17%,22/07/2020,1399/05/01
"219,000","216,970","223,510","218,000",1010,0.46%,21/07/2020,1399/04/31
"213,200","209,970","219,010","219,010",9990,4.56%,20/07/2020,1399/04/30
"247,810","223,970","247,810","229,000",16480,7.20%,19/07/2020,1399/04/29
"259,570","243,770","260,010","245,480",14460,6.26%,18/07/2020,1399/04/28
"231,020","231,020","231,020","231,020",10350,4.48%,16/07/2020,1399/04/26
"238,780","238,770","241,810","241,370",2400,1%,15/07/2020,1399/04/25
"236,310","236,270","239,610","238,970",2670,1.13%,14/07/2020,1399/04/24
"233,910","229,970","238,010","236,300",2020,0.86%,13/07/2020,1399/04/23
"230,010","229,670","234,410","234,280",7270,3.20%,12/07/2020,1399/04/22
"227,380","226,370","228,510","227,010",1330,0.59%,11/07/2020,1399/04/21
"224,190","222,620","229,420","225,680",980,0.44%,09/07/2020,1399/04/19
"224,680","224,670","224,710","224,700",-,-,08/07/2020,1399/04/18
"224,810","223,370","225,710","224,700",3720,1.68%,07/07/2020,1399/04/17
"218,000","216,770","221,310","220,980",3170,1.46%,06/07/2020,1399/04/16
"221,480","213,970","221,710","217,810",5200,2.39%,05/07/2020,1399/04/15
"211,970","211,970","223,510","223,010",14610,7.01%,04/07/2020,1399/04/14
"206,560","203,540","212,750","208,400",600,0.29%,02/07/2020,1399/04/12
"205,780","205,770","208,010","207,800",2030,0.99%,01/07/2020,1399/04/11
"202,570","200,570","205,910","205,770",470,0.23%,30/06/2020,1399/04/10
"203,480","202,870","206,010","205,300",3100,1.53%,29/06/2020,1399/04/09
"203,470","200,170","203,510","202,200",30,0.01%,28/06/2020,1399/04/08
"205,200","199,470","206,510","202,170",13740,7.29%,27/06/2020,1399/04/07
"188,430","188,430","188,430","188,430",3050,1.62%,25/06/2020,1399/04/05
"192,180","189,570","192,810","191,480",3100,1.62%,24/06/2020,1399/04/04
"201,380","193,570","203,510","194,580",6420,3.30%,23/06/2020,1399/04/03
"202,570","196,970","205,410","201,000",3200,1.62%,22/06/2020,1399/04/02
"195,570","195,270","200,010","197,800",3000,1.54%,21/06/2020,1399/04/01
"192,700","192,470","198,010","194,800",11300,6.16%,20/06/2020,1399/03/31
"183,500","183,500","183,500","183,500",2170,1.18%,18/06/2020,1399/03/29
"185,680","185,670","185,710","185,670",40,0.02%,16/06/2020,1399/03/27
"183,580","182,870","185,910","185,710",2800,1.53%,15/06/2020,1399/03/26
"179,510","179,470","183,210","182,910",3430,1.91%,14/06/2020,1399/03/25
"179,510","179,470","179,510","179,480",1980,1.12%,13/06/2020,1399/03/24
"177,500","177,500","177,500","177,500",2300,1.30%,11/06/2020,1399/03/22
"180,100","179,670","189,910","179,800",80,0.04%,10/06/2020,1399/03/21
"177,880","177,870","180,210","179,880",1970,1.11%,09/06/2020,1399/03/20
"176,080","176,070","178,310","177,910",1800,1.02%,08/06/2020,1399/03/19
"176,710","175,670","176,710","176,110",700,0.40%,07/06/2020,1399/03/18
"177,210","176,570","177,510","176,810",1070,0.61%,06/06/2020,1399/03/17
"177,080","177,080","178,220","177,880",760,0.43%,02/06/2020,1399/03/13
"176,610","176,380","177,120","177,120",100,0.06%,01/06/2020,1399/03/12
"176,020","175,980","177,220","177,020",1010,0.57%,31/05/2020,1399/03/11
"176,520","175,580","176,620","176,010",5400,3.17%,30/05/2020,1399/03/10
"170,610","170,610","170,610","170,610",5100,2.99%,28/05/2020,1399/03/08
"174,610","174,280","175,720","175,710",1930,1.11%,27/05/2020,1399/03/07
"175,010","173,080","175,020","173,780",1700,0.98%,26/05/2020,1399/03/06
"177,290","175,480","177,320","175,480",2430,1.40%,23/05/2020,1399/03/03
"173,050","173,050","173,050","173,050",3960,2.29%,21/05/2020,1399/03/01
"178,420","176,180","178,420","177,010",1900,1.07%,20/05/2020,1399/02/31
"177,720","177,380","179,120","178,910",2000,1.13%,19/05/2020,1399/02/30
"174,520","174,080","177,520","176,910",1130,0.64%,18/05/2020,1399/02/29
"169,080","169,080","180,210","175,780",6670,3.94%,17/05/2020,1399/02/28
"169,090","169,080","169,120","169,110",570,0.34%,16/05/2020,1399/02/27
"168,540","168,540","168,540","168,540",70,0.04%,14/05/2020,1399/02/25
"169,480","168,580","170,020","168,610",2470,1.46%,13/05/2020,1399/02/24
"171,820","170,080","172,320","171,080",870,0.51%,12/05/2020,1399/02/23
"169,210","169,180","171,820","170,210",1790,1.06%,11/05/2020,1399/02/22
"164,880","164,880","168,420","168,420",3500,2.12%,10/05/2020,1399/02/21
"164,380","164,380","165,020","164,920",7920,5.04%,09/05/2020,1399/02/20
"157,000","157,000","157,000","157,000",5890,3.75%,07/05/2020,1399/02/18
"161,410","161,380","162,920","162,890",1510,0.94%,06/05/2020,1399/02/17
"161,410","161,380","161,420","161,380",40,0.02%,05/05/2020,1399/02/16
"161,420","161,380","161,420","161,420",30,0.02%,04/05/2020,1399/02/15
"160,720","160,680","161,920","161,390",600,0.37%,03/05/2020,1399/02/14
"160,480","159,880","160,820","160,790",4790,3.07%,02/05/2020,1399/02/13
"156,000","156,000","156,000","156,000",5420,3.47%,30/04/2020,1399/02/11
"161,780","161,380","162,120","161,420",990,0.61%,29/04/2020,1399/02/10
"161,590","161,480","162,720","162,410",1620,1.01%,28/04/2020,1399/02/09
"161,490","159,980","161,520","160,790",720,0.45%,27/04/2020,1399/02/08
"161,510","161,480","161,520","161,510",10,0.01%,26/04/2020,1399/02/07
"161,480","161,480","161,520","161,520",6490,4.19%,25/04/2020,1399/02/06
"155,030","155,030","155,030","155,030",7660,4.94%,23/04/2020,1399/02/04
"163,810","162,680","163,920","162,690",390,0.24%,22/04/2020,1399/02/03
"162,710","161,980","163,120","163,080",2190,1.36%,21/04/2020,1399/02/02
"154,380","154,380","160,920","160,890",6470,4.19%,20/04/2020,1399/02/01
"154,410","154,380","154,420","154,420",30,0.02%,19/04/2020,1399/01/31
"154,390","154,380","154,420","154,390",610,0.40%,18/04/2020,1399/01/30
"155,000","155,000","155,000","155,000",4690,3.03%,16/04/2020,1399/01/28
"159,680","159,680","159,720","159,690",80,0.05%,15/04/2020,1399/01/27
"159,420","159,180","159,920","159,610",670,0.42%,14/04/2020,1399/01/26
"161,110","159,880","161,120","160,280",810,0.51%,13/04/2020,1399/01/25
"161,980","160,780","162,250","161,090",1150,0.71%,12/04/2020,1399/01/24
"162,420","162,050","162,650","162,240",1180,0.73%,11/04/2020,1399/01/23
"159,590","159,550","161,150","161,060",1410,0.88%,08/04/2020,1399/01/20
"161,990","159,450","162,050","159,650",1740,1.09%,07/04/2020,1399/01/19
"163,180","161,250","163,450","161,390",1560,0.97%,06/04/2020,1399/01/18
"164,030","162,950","164,050","162,950",1240,0.76%,05/04/2020,1399/01/17
"164,590","164,150","164,700","164,190",15230,10.22%,04/04/2020,1399/01/16
"148,960","148,960","148,960","148,960",51,0.03%,02/04/2020,1399/01/14
"148,992","147,978","150,143","149,011",1,-,30/03/2020,1399/01/11
"148,982","146,762","152,094","149,010",10,0.01%,29/03/2020,1399/01/10
"149,028","147,867","151,591","149,000",8,0.01%,28/03/2020,1399/01/09
"148,987","146,394","151,837","148,992",21,0.01%,26/03/2020,1399/01/07
"148,996","146,587","151,797","148,971",49,0.03%,25/03/2020,1399/01/06
"148,982","147,670","150,301","149,020",10,0.01%,24/03/2020,1399/01/05
"149,030","149,030","149,030","149,030",10890,7.31%,18/03/2020,1398/12/28
"160,890","159,890","161,000","159,920",770,0.48%,17/03/2020,1398/12/27
"160,790","159,790","161,200","160,690",2320,1.46%,16/03/2020,1398/12/26
"156,490","156,490","159,600","158,370",1800,1.15%,15/03/2020,1398/12/25
"154,510","154,490","156,900","156,570",8060,5.43%,14/03/2020,1398/12/24
"148,510","148,510","148,510","148,510",5390,3.63%,12/03/2020,1398/12/22
"154,080","152,890","154,100","153,900",90,0.06%,11/03/2020,1398/12/21
"154,000","153,590","154,300","153,990",100,0.06%,10/03/2020,1398/12/20
"154,290","153,190","154,600","153,890",3930,2.62%,09/03/2020,1398/12/19
"149,960","149,960","149,960","149,960",10,0.01%,07/03/2020,1398/12/17
"149,950","149,950","149,950","149,950",2760,1.84%,05/03/2020,1398/12/15
"152,090","149,390","153,000","152,710",1650,1.08%,04/03/2020,1398/12/14
"155,090","153,590","155,200","154,360",1230,0.80%,03/03/2020,1398/12/13
"153,090","152,490","154,600","153,130",3860,2.52%,02/03/2020,1398/12/12
"156,790","155,790","157,500","156,990",1930,1.24%,01/03/2020,1398/12/11
"150,170","150,090","155,100","155,060",1950,1.26%,29/02/2020,1398/12/10
"157,010","157,010","157,010","157,010",80,0.05%,27/02/2020,1398/12/08
"156,320","156,190","157,600","157,090",700,0.45%,26/02/2020,1398/12/07
"156,320","156,290","156,400","156,390",100,0.06%,25/02/2020,1398/12/06
"157,490","155,090","157,900","156,290",200,0.13%,24/02/2020,1398/12/05
"154,390","154,090","156,100","156,090",3540,2.32%,23/02/2020,1398/12/04
"156,350","151,790","156,400","152,550",10520,7.41%,22/02/2020,1398/12/03
"142,030","142,030","142,030","142,030",1900,1.34%,20/02/2020,1398/12/01
"143,690","143,690","144,600","143,930",440,0.31%,19/02/2020,1398/11/30
"144,190","142,690","145,000","143,490",540,0.38%,18/02/2020,1398/11/29
"141,590","141,590","144,400","144,030",2410,1.70%,17/02/2020,1398/11/28
"141,690","140,990","141,900","141,620",240,0.17%,16/02/2020,1398/11/27
"141,590","140,490","142,200","141,860",3370,2.43%,15/02/2020,1398/11/26
"138,490","138,490","138,490","138,490",1940,1.40%,13/02/2020,1398/11/24
"140,390","140,390","140,500","140,430",4390,3.23%,12/02/2020,1398/11/23
"136,040","136,040","136,040","136,040",3550,2.61%,10/02/2020,1398/11/21
"139,090","139,090","139,900","139,590",700,0.50%,09/02/2020,1398/11/20
"138,190","138,190","139,300","138,890",3830,2.84%,08/02/2020,1398/11/19
"135,060","135,060","135,060","135,060",1670,1.24%,06/02/2020,1398/11/17
"136,640","136,390","136,890","136,730",40,0.03%,05/02/2020,1398/11/16
"135,990","135,640","136,800","136,690",1000,0.74%,04/02/2020,1398/11/15
"136,390","135,590","136,600","135,690",350,0.26%,03/02/2020,1398/11/14
"135,190","135,190","136,400","136,040",540,0.40%,02/02/2020,1398/11/13
"135,230","134,590","136,200","135,500",960,0.71%,01/02/2020,1398/11/12
"134,540","134,540","134,540","134,540",520,0.39%,30/01/2020,1398/11/10
"134,020","134,020","134,020","134,020",3170,2.37%,28/01/2020,1398/11/08
"136,790","136,690","138,900","137,190",1000,0.73%,27/01/2020,1398/11/07
"136,420","136,190","137,800","136,190",400,0.29%,26/01/2020,1398/11/06
"135,250","135,190","135,900","135,790",5790,4.45%,25/01/2020,1398/11/05
"130,000","130,000","130,000","130,000",5290,4.07%,23/01/2020,1398/11/03
"135,340","135,190","136,400","135,290",440,0.33%,22/01/2020,1398/11/02
"134,090","134,090","136,000","134,850",460,0.34%,21/01/2020,1398/11/01
"134,800","134,290","134,900","134,390",600,0.45%,20/01/2020,1398/10/30
"134,540","134,490","135,100","134,990",500,0.37%,19/01/2020,1398/10/29
"134,500","133,790","136,400","134,490",3490,2.66%,18/01/2020,1398/10/28
"131,000","131,000","131,000","131,000",4160,3.18%,16/01/2020,1398/10/26
"135,020","134,790","135,500","135,160",200,0.15%,15/01/2020,1398/10/25
"135,310","134,890","136,360","134,960",540,0.40%,14/01/2020,1398/10/24
"132,990","132,690","135,500","135,500",1350,1.01%,13/01/2020,1398/10/23
"133,990","133,490","134,700","134,150",140,0.10%,12/01/2020,1398/10/22
"133,100","133,100","134,400","134,290",2200,1.67%,11/01/2020,1398/10/21
"132,090","132,090","132,090","132,090",1810,1.37%,09/01/2020,1398/10/19
"139,060","133,090","139,100","133,900",5450,4.07%,08/01/2020,1398/10/18
"139,590","139,290","141,800","139,350",310,0.22%,07/01/2020,1398/10/17
"138,200","138,090","140,200","139,660",1570,1.14%,06/01/2020,1398/10/16
"139,990","138,090","140,100","138,090",1130,0.82%,05/01/2020,1398/10/15
"137,040","136,690","139,600","139,220",9720,7.51%,04/01/2020,1398/10/14
"129,500","129,500","129,500","129,500",3490,2.69%,02/01/2020,1398/10/12
"132,890","132,590","133,100","132,990",-,-,01/01/2020,1398/10/11
"133,220","132,490","133,420","132,990",200,0.15%,31/12/2019,1398/10/10
"132,390","132,180","133,320","133,190",1570,1.19%,30/12/2019,1398/10/09
"131,590","131,380","131,720","131,620",40,0.03%,29/12/2019,1398/10/08
"131,850","131,580","132,050","131,580",1820,1.40%,28/12/2019,1398/10/07
"129,760","129,760","129,760","129,760",2060,1.59%,26/12/2019,1398/10/05
"131,990","131,790","132,450","131,820",90,0.07%,25/12/2019,1398/10/04
"131,240","130,790","132,250","131,910",820,0.63%,24/12/2019,1398/10/03
"132,260","130,790","133,050","131,090",400,0.31%,23/12/2019,1398/10/02
"131,510","129,490","132,050","131,490",200,0.15%,22/12/2019,1398/10/01
"133,520","130,590","134,450","131,690",3100,2.41%,21/12/2019,1398/09/30
"128,590","128,590","128,590","128,590",1400,1.09%,19/12/2019,1398/09/28
"129,090","129,090","130,250","129,990",840,0.65%,18/12/2019,1398/09/27
"131,440","128,690","132,150","129,150",1520,1.18%,17/12/2019,1398/09/26
"127,510","127,450","130,950","130,670",3150,2.47%,16/12/2019,1398/09/25
"127,620","126,650","128,050","127,520",1680,1.34%,15/12/2019,1398/09/24
"126,880","125,450","126,950","125,840",3170,2.52%,14/12/2019,1398/09/23
"129,010","129,010","129,010","129,010",1500,1.18%,12/12/2019,1398/09/21
"130,980","127,450","131,050","127,510",3540,2.78%,11/12/2019,1398/09/20
"135,960","129,950","136,050","131,050",4790,3.66%,10/12/2019,1398/09/19
"139,480","135,750","141,550","135,840",2190,1.61%,09/12/2019,1398/09/18
"134,540","134,450","138,050","138,030",3580,2.66%,08/12/2019,1398/09/17
"132,460","122,700","135,050","134,450",7440,5.86%,07/12/2019,1398/09/16
"127,010","127,010","127,010","127,010",3480,2.74%,05/12/2019,1398/09/14
"128,970","128,950","130,850","130,490",1450,1.12%,04/12/2019,1398/09/13
"127,730","127,650","129,750","129,040",1390,1.09%,03/12/2019,1398/09/12
"126,520","126,450","127,750","127,650",1100,0.87%,02/12/2019,1398/09/11
"127,850","126,450","128,650","126,550",1570,1.24%,01/12/2019,1398/09/10
"126,130","124,950","128,150","128,120",4100,3.31%,30/11/2019,1398/09/09
"124,020","124,020","124,020","124,020",1970,1.59%,28/11/2019,1398/09/07
"125,770","125,750","126,950","125,990",170,0.14%,27/11/2019,1398/09/06
"123,190","122,750","125,850","125,820",2850,2.32%,26/11/2019,1398/09/05
"123,680","122,450","123,980","122,970",1180,0.96%,25/11/2019,1398/09/04
"122,620","122,450","124,880","124,150",1410,1.15%,24/11/2019,1398/09/03
"118,970","118,950","123,080","122,740",4800,4.07%,23/11/2019,1398/09/02
"117,940","117,940","117,940","117,940",1040,0.88%,21/11/2019,1398/08/30
"119,060","118,950","119,380","118,980",150,0.13%,20/11/2019,1398/08/29
"122,610","119,050","122,880","119,130",3390,2.85%,19/11/2019,1398/08/28
"122,580","122,500","122,650","122,520",130,0.11%,18/11/2019,1398/08/27
"122,520","122,500","122,650","122,650",150,0.12%,17/11/2019,1398/08/26
"122,630","122,500","122,650","122,500",7530,6.55%,16/11/2019,1398/08/25
"114,970","114,970","114,970","114,970",2900,2.52%,14/11/2019,1398/08/23
"117,820","117,700","118,550","117,870",170,0.14%,13/11/2019,1398/08/22
"115,150","115,100","117,850","117,700",2460,2.13%,12/11/2019,1398/08/21
"114,970","114,750","115,250","115,240",280,0.24%,11/11/2019,1398/08/20
"114,310","114,300","115,000","114,960",630,0.55%,10/11/2019,1398/08/19
"114,120","113,900","114,450","114,330",950,0.84%,09/11/2019,1398/08/18
"113,380","113,380","113,380","113,380",480,0.43%,07/11/2019,1398/08/16
"112,975","112,890","113,050","112,900",1250,1.11%,05/11/2019,1398/08/14
"113,530","113,500","114,150","114,150",500,0.44%,04/11/2019,1398/08/13
"113,750","113,300","113,850","113,650",60,0.05%,03/11/2019,1398/08/12
"112,900","112,900","114,250","113,710",2190,1.96%,02/11/2019,1398/08/11
"111,520","111,520","111,520","111,520",1030,0.92%,31/10/2019,1398/08/09
"112,030","111,900","112,850","112,550",1140,1.02%,30/10/2019,1398/08/08
"111,410","111,410","111,410","111,410",30,0.03%,28/10/2019,1398/08/06
"111,380","111,380","111,380","111,380",670,0.60%,26/10/2019,1398/08/04
"112,050","112,050","112,050","112,050",140,0.13%,24/10/2019,1398/08/02
"112,340","111,000","112,350","111,910",410,0.37%,23/10/2019,1398/08/01
"113,350","112,200","113,450","112,320",1110,0.99%,22/10/2019,1398/07/30
"113,100","113,100","113,650","113,430",30,0.03%,21/10/2019,1398/07/29
"113,730","113,100","113,750","113,400",620,0.55%,20/10/2019,1398/07/28
"114,020","114,020","114,020","114,020",210,0.18%,17/10/2019,1398/07/25
"114,340","114,200","114,550","114,230",10,0.01%,16/10/2019,1398/07/24
"114,150","114,000","114,550","114,220",110,0.10%,15/10/2019,1398/07/23
"113,920","113,900","114,350","114,110",150,0.13%,14/10/2019,1398/07/22
"114,080","113,600","114,150","113,960",70,0.06%,13/10/2019,1398/07/21
"114,910","114,000","114,950","114,030",10,0.01%,12/10/2019,1398/07/20
"114,020","114,020","114,020","114,020",810,0.71%,10/10/2019,1398/07/18
"115,030","114,800","115,050","114,830",150,0.13%,09/10/2019,1398/07/17
"115,020","114,700","115,050","114,980",60,0.05%,08/10/2019,1398/07/16
"114,680","114,600","115,050","114,920",190,0.17%,07/10/2019,1398/07/15
"114,460","114,400","114,750","114,730",230,0.20%,06/10/2019,1398/07/14
"115,010","114,500","115,050","114,500",70,0.06%,05/10/2019,1398/07/13
"114,430","114,430","114,430","114,430",1060,0.93%,03/10/2019,1398/07/11
"115,220","115,100","115,550","115,490",260,0.23%,02/10/2019,1398/07/10
"115,020","114,500","115,250","115,230",220,0.19%,01/10/2019,1398/07/09
"115,890","114,900","115,900","115,010",800,0.70%,30/09/2019,1398/07/08
"115,110","115,050","115,900","115,810",1170,1.02%,29/09/2019,1398/07/07
"114,630","114,550","114,700","114,640",1140,1%,28/09/2019,1398/07/06
"113,500","113,500","113,500","113,500",880,0.78%,26/09/2019,1398/07/04
"114,210","114,100","114,450","114,380",200,0.18%,25/09/2019,1398/07/03
"114,430","114,100","114,550","114,180",270,0.24%,24/09/2019,1398/07/02
"113,920","113,800","114,550","114,450",520,0.46%,23/09/2019,1398/07/01
